time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,sunshine_duration,city,latitude,longitude
2023-11-12,20.6,9.4,14.0,1.7,11.7,35750.55,Bogotá,4.711,-74.0721
2023-11-13,22.3,8.5,14.6,2.9,11.0,39851.94,Bogotá,4.711,-74.0721
2023-11-14,22.3,7.7,13.8,12.3,9.0,39319.74,Bogotá,4.711,-74.0721
2023-11-15,20.4,7.9,13.9,7.8,10.6,35702.97,Bogotá,4.711,-74.0721
2023-11-16,21.5,7.1,13.4,0.0,15.0,39884.01,Bogotá,4.711,-74.0721
2023-11-17,22.7,5.7,13.7,0.0,13.8,39787.61,Bogotá,4.711,-74.0721
2023-11-18,19.4,8.1,13.3,0.2,12.8,32603.09,Bogotá,4.711,-74.0721
2023-11-19,20.4,9.1,13.4,13.7,10.8,30526.99,Bogotá,4.711,-74.0721
2023-11-20,20.7,9.7,13.5,20.9,11.5,35605.97,Bogotá,4.711,-74.0721
2023-11-21,23.2,8.1,13.6,1.4,18.6,38802.44,Bogotá,4.711,-74.0721
2023-11-22,21.3,9.5,14.4,0.1,10.7,36478.05,Bogotá,4.711,-74.0721
2023-11-23,21.3,8.3,13.1,3.2,11.9,39405.42,Bogotá,4.711,-74.0721
2023-11-24,20.3,6.4,13.3,1.6,10.5,39816.56,Bogotá,4.711,-74.0721
2023-11-25,21.3,6.5,13.2,1.3,8.2,37844.2,Bogotá,4.711,-74.0721
2023-11-26,20.7,5.9,13.0,0.4,12.2,39607.02,Bogotá,4.711,-74.0721
2023-11-27,20.3,5.7,12.4,0.0,11.4,30750.91,Bogotá,4.711,-74.0721
2023-11-28,19.5,7.1,12.7,2.4,10.7,39218.63,Bogotá,4.711,-74.0721
2023-11-29,20.4,5.0,12.5,0.4,8.5,39019.23,Bogotá,4.711,-74.0721
2023-11-30,21.9,6.2,13.6,0.1,10.2,40127.86,Bogotá,4.711,-74.0721
2023-12-01,21.6,3.7,12.2,0.0,13.2,39933.69,Bogotá,4.711,-74.0721
2023-12-02,20.8,4.9,12.6,0.0,13.7,40119.14,Bogotá,4.711,-74.0721
2023-12-03,22.5,7.6,13.9,0.0,11.0,39954.58,Bogotá,4.711,-74.0721
2023-12-04,20.8,8.4,13.6,0.0,14.3,40102.8,Bogotá,4.711,-74.0721
2023-12-05,21.4,6.6,13.7,0.0,14.9,40095.45,Bogotá,4.711,-74.0721
2023-12-06,22.3,5.0,13.3,0.0,12.1,38905.52,Bogotá,4.711,-74.0721
2023-12-07,22.7,5.8,13.9,0.2,11.4,39343.55,Bogotá,4.711,-74.0721
2023-12-08,21.3,6.8,13.9,0.1,14.4,40075.49,Bogotá,4.711,-74.0721
2023-12-09,20.8,10.0,14.4,1.7,11.3,37514.43,Bogotá,4.711,-74.0721
2023-12-10,19.3,10.0,14.5,1.3,12.4,39065.4,Bogotá,4.711,-74.0721
2023-12-11,21.0,7.4,14.1,0.2,12.0,40058.92,Bogotá,4.711,-74.0721
2023-12-12,22.7,6.3,14.2,0.0,13.5,40054.18,Bogotá,4.711,-74.0721
2023-12-13,23.0,6.7,14.7,0.3,13.1,39272.28,Bogotá,4.711,-74.0721
2023-12-14,24.0,9.3,15.1,2.1,16.6,32400.0,Bogotá,4.711,-74.0721
2023-12-15,16.2,11.5,13.3,8.9,6.0,8071.17,Bogotá,4.711,-74.0721
2023-12-16,21.0,10.5,14.2,18.7,11.7,27309.55,Bogotá,4.711,-74.0721
2023-12-17,19.7,11.2,14.3,5.6,8.7,24507.78,Bogotá,4.711,-74.0721
2023-12-18,21.1,10.2,14.6,5.8,11.0,33979.56,Bogotá,4.711,-74.0721
2023-12-19,20.9,9.6,13.8,8.2,14.8,29176.99,Bogotá,4.711,-74.0721
2023-12-20,20.1,9.5,13.6,3.8,9.3,24549.19,Bogotá,4.711,-74.0721
2023-12-21,22.1,10.8,14.6,0.4,13.2,38344.29,Bogotá,4.711,-74.0721
2023-12-22,21.7,9.5,14.7,0.6,8.7,37852.41,Bogotá,4.711,-74.0721
2023-12-23,22.2,8.2,14.6,0.7,10.6,39877.64,Bogotá,4.711,-74.0721
2023-12-24,22.6,7.3,14.5,0.7,9.6,39294.17,Bogotá,4.711,-74.0721
2023-12-25,19.6,9.0,13.7,12.0,7.0,28730.57,Bogotá,4.711,-74.0721
2023-12-26,20.3,9.4,13.7,4.2,9.3,29448.14,Bogotá,4.711,-74.0721
2023-12-27,20.6,9.1,14.1,2.2,8.8,39103.23,Bogotá,4.711,-74.0721
2023-12-28,19.1,10.9,14.2,9.2,5.9,38246.11,Bogotá,4.711,-74.0721
2023-12-29,20.4,9.8,14.2,0.6,10.1,37922.32,Bogotá,4.711,-74.0721
2023-12-30,19.8,10.1,13.9,7.9,9.6,37485.93,Bogotá,4.711,-74.0721
2023-12-31,20.8,9.6,13.9,11.7,8.7,35394.6,Bogotá,4.711,-74.0721
2024-01-01,21.1,9.2,14.1,1.4,14.8,38700.11,Bogotá,4.711,-74.0721
2024-01-02,21.9,10.0,14.4,0.2,13.7,36429.35,Bogotá,4.711,-74.0721
2024-01-03,21.7,8.3,14.0,0.9,13.7,40071.18,Bogotá,4.711,-74.0721
2024-01-04,21.6,9.3,13.9,0.1,15.5,39631.65,Bogotá,4.711,-74.0721
2024-01-05,21.2,7.4,13.6,0.0,10.8,38592.7,Bogotá,4.711,-74.0721
2024-01-06,22.2,6.4,13.4,0.0,18.2,40091.16,Bogotá,4.711,-74.0721
2024-01-07,20.5,4.7,12.4,0.0,15.7,40098.57,Bogotá,4.711,-74.0721
2024-01-08,21.6,4.8,12.7,0.0,12.0,40106.33,Bogotá,4.711,-74.0721
2024-01-09,21.5,5.4,13.1,0.0,14.6,40114.45,Bogotá,4.711,-74.0721
2024-01-10,22.5,5.9,13.5,1.5,10.4,40122.89,Bogotá,4.711,-74.0721
2024-01-11,23.3,6.7,13.7,0.4,19.6,39687.78,Bogotá,4.711,-74.0721
2024-01-12,22.1,7.5,14.1,1.4,13.1,39823.09,Bogotá,4.711,-74.0721
2024-01-13,20.5,7.4,13.0,8.3,12.8,36551.16,Bogotá,4.711,-74.0721
2024-01-14,22.2,9.0,14.5,0.0,11.0,39155.96,Bogotá,4.711,-74.0721
2024-01-15,22.6,5.4,13.2,0.0,15.6,40171.3,Bogotá,4.711,-74.0721
2024-01-16,21.3,4.7,12.7,0.0,13.0,40182.39,Bogotá,4.711,-74.0721
2024-01-17,22.6,4.3,13.3,0.0,15.0,40193.88,Bogotá,4.711,-74.0721
2024-01-18,23.2,6.1,13.9,0.0,13.3,40205.75,Bogotá,4.711,-74.0721
2024-01-19,22.0,5.8,13.8,0.0,17.6,40217.97,Bogotá,4.711,-74.0721
2024-01-20,22.1,6.5,13.9,0.1,16.6,40230.52,Bogotá,4.711,-74.0721
2024-01-21,21.0,9.5,14.4,0.7,15.7,37925.06,Bogotá,4.711,-74.0721
2024-01-22,23.0,7.6,14.4,0.0,12.0,40256.51,Bogotá,4.711,-74.0721
2024-01-23,22.8,4.1,13.5,0.0,12.5,40269.91,Bogotá,4.711,-74.0721
2024-01-24,24.3,3.9,13.8,0.0,13.2,40283.56,Bogotá,4.711,-74.0721
2024-01-25,25.9,6.3,14.4,0.4,14.4,39656.02,Bogotá,4.711,-74.0721
2024-01-26,24.4,6.3,14.0,0.0,14.2,39780.77,Bogotá,4.711,-74.0721
2024-01-27,24.6,5.1,14.1,0.5,15.6,40325.72,Bogotá,4.711,-74.0721
2024-01-28,24.7,9.6,15.7,1.9,16.9,39710.55,Bogotá,4.711,-74.0721
2024-01-29,24.4,9.9,16.1,0.0,17.1,38393.86,Bogotá,4.711,-74.0721
2024-01-30,24.5,8.9,15.3,0.0,19.3,38798.7,Bogotá,4.711,-74.0721
2024-01-31,23.6,7.3,14.5,1.6,12.2,40178.45,Bogotá,4.711,-74.0721
2024-02-01,22.9,10.7,15.2,1.3,11.7,32738.73,Bogotá,4.711,-74.0721
2024-02-02,20.7,10.7,14.7,1.1,10.8,8548.0,Bogotá,4.711,-74.0721
2024-02-03,21.5,10.4,14.9,10.7,12.5,36000.0,Bogotá,4.711,-74.0721
2024-02-04,20.5,10.6,13.9,15.0,7.2,16685.46,Bogotá,4.711,-74.0721
2024-02-05,19.1,10.1,14.1,4.9,11.2,31642.77,Bogotá,4.711,-74.0721
2024-02-06,20.1,8.6,13.6,1.7,8.5,37805.0,Bogotá,4.711,-74.0721
2024-02-07,21.6,8.4,13.7,6.7,9.2,39743.38,Bogotá,4.711,-74.0721
2024-02-08,21.9,10.6,15.1,1.2,9.4,39615.16,Bogotá,4.711,-74.0721
2024-02-09,22.1,9.3,15.1,1.5,9.2,39132.25,Bogotá,4.711,-74.0721
2024-02-10,21.2,10.2,14.8,3.2,11.5,38929.27,Bogotá,4.711,-74.0721
2024-02-11,22.2,6.2,13.7,1.0,10.6,39357.71,Bogotá,4.711,-74.0721
2024-02-12,23.5,7.3,14.3,0.9,10.9,40527.7,Bogotá,4.711,-74.0721
2024-02-13,24.0,7.7,14.7,0.2,8.6,36843.08,Bogotá,4.711,-74.0721
2024-02-14,20.4,7.8,14.0,0.0,12.5,40609.92,Bogotá,4.711,-74.0721
2024-02-15,21.4,8.5,14.7,0.7,13.9,38952.95,Bogotá,4.711,-74.0721
2024-02-16,20.4,10.4,14.8,0.7,14.1,39704.25,Bogotá,4.711,-74.0721
2024-02-17,20.2,10.8,14.9,3.6,12.2,36112.77,Bogotá,4.711,-74.0721
2024-02-18,23.0,8.2,14.6,0.5,10.9,39281.04,Bogotá,4.711,-74.0721
2024-02-19,24.5,6.7,14.2,0.2,16.6,40255.34,Bogotá,4.711,-74.0721
2024-02-20,23.8,7.7,14.6,1.4,15.5,38905.75,Bogotá,4.711,-74.0721
2024-02-21,22.4,10.7,15.2,0.0,19.1,38966.42,Bogotá,4.711,-74.0721
2024-02-22,22.1,9.8,14.7,2.5,13.1,38255.41,Bogotá,4.711,-74.0721
2024-02-23,24.0,10.1,15.0,0.2,17.8,38969.47,Bogotá,4.711,-74.0721
2024-02-24,21.9,10.5,14.9,1.8,14.3,36787.59,Bogotá,4.711,-74.0721
2024-02-25,21.7,8.3,14.3,0.9,14.9,39939.21,Bogotá,4.711,-74.0721
2024-02-26,23.6,6.9,14.0,4.3,14.0,40813.16,Bogotá,4.711,-74.0721
2024-02-27,21.7,10.2,14.6,5.4,15.3,38517.99,Bogotá,4.711,-74.0721
2024-02-28,22.1,10.5,15.0,1.4,9.9,39274.88,Bogotá,4.711,-74.0721
2024-02-29,23.6,9.6,15.4,1.7,15.9,40268.13,Bogotá,4.711,-74.0721
2024-03-01,23.0,8.2,14.6,1.9,14.1,38400.79,Bogotá,4.711,-74.0721
2024-03-02,23.5,7.1,14.3,9.7,13.2,40898.73,Bogotá,4.711,-74.0721
2024-03-03,21.5,10.7,14.6,5.1,10.6,34785.58,Bogotá,4.711,-74.0721
2024-03-04,21.8,9.8,14.5,4.5,11.7,34612.29,Bogotá,4.711,-74.0721
2024-03-05,22.1,11.6,15.5,1.9,10.0,37459.49,Bogotá,4.711,-74.0721
2024-03-06,23.5,10.3,15.7,0.1,14.3,40966.91,Bogotá,4.711,-74.0721
2024-03-07,22.5,8.3,15.1,2.1,10.5,40709.27,Bogotá,4.711,-74.0721
2024-03-08,22.0,8.6,15.0,2.6,12.0,41000.61,Bogotá,4.711,-74.0721
2024-03-09,21.5,10.1,15.2,1.2,10.9,39161.66,Bogotá,4.711,-74.0721
2024-03-10,22.5,10.0,15.8,0.4,16.9,41033.9,Bogotá,4.711,-74.0721
2024-03-11,21.9,9.4,14.7,0.6,19.8,38897.3,Bogotá,4.711,-74.0721
2024-03-12,22.3,8.3,14.8,1.0,15.8,38373.34,Bogotá,4.711,-74.0721
2024-03-13,21.6,8.7,15.1,0.2,16.8,38262.26,Bogotá,4.711,-74.0721
2024-03-14,21.1,9.6,15.0,1.2,14.4,39201.62,Bogotá,4.711,-74.0721
2024-03-15,23.3,8.5,15.5,0.4,15.6,40797.29,Bogotá,4.711,-74.0721
2024-03-16,22.4,7.9,15.0,2.2,14.0,41130.41,Bogotá,4.711,-74.0721
2024-03-17,22.6,8.0,14.9,1.0,18.2,41146.3,Bogotá,4.711,-74.0721
2024-03-18,22.8,7.4,15.2,0.9,15.0,41162.16,Bogotá,4.711,-74.0721
2024-03-19,22.7,8.9,14.7,1.4,13.8,39779.68,Bogotá,4.711,-74.0721
2024-03-20,25.0,6.8,14.5,6.1,16.3,38299.46,Bogotá,4.711,-74.0721
2024-03-21,20.5,10.2,14.1,11.1,13.0,39461.75,Bogotá,4.711,-74.0721
2024-03-22,26.0,9.1,15.9,0.0,12.4,40621.54,Bogotá,4.711,-74.0721
2024-03-23,23.7,6.9,14.6,5.8,14.4,41240.65,Bogotá,4.711,-74.0721
2024-03-24,23.3,9.6,15.2,3.2,15.2,38484.33,Bogotá,4.711,-74.0721
2024-03-25,22.4,9.4,14.6,7.3,12.6,33324.16,Bogotá,4.711,-74.0721
2024-03-26,21.3,10.2,14.8,1.2,11.3,36096.93,Bogotá,4.711,-74.0721
2024-03-27,21.5,8.9,14.9,0.0,15.5,37788.42,Bogotá,4.711,-74.0721
2024-03-28,21.9,9.4,15.2,0.6,11.3,40475.83,Bogotá,4.711,-74.0721
2024-03-29,19.8,10.8,14.8,1.6,9.9,35380.43,Bogotá,4.711,-74.0721
2024-03-30,21.2,8.9,14.2,1.5,10.4,37075.3,Bogotá,4.711,-74.0721
2024-03-31,20.5,6.6,13.5,3.8,9.8,32953.01,Bogotá,4.711,-74.0721
2024-04-01,22.0,9.7,14.6,5.1,9.1,38192.03,Bogotá,4.711,-74.0721
2024-04-02,21.3,9.7,14.4,3.2,10.9,31793.1,Bogotá,4.711,-74.0721
2024-04-03,20.0,9.5,14.3,20.6,7.3,27397.68,Bogotá,4.711,-74.0721
2024-04-04,21.1,10.4,14.5,6.2,11.5,39819.71,Bogotá,4.711,-74.0721
2024-04-05,21.7,6.7,14.3,2.1,13.7,41417.21,Bogotá,4.711,-74.0721
2024-04-06,21.0,8.6,14.1,0.6,14.3,37423.62,Bogotá,4.711,-74.0721
2024-04-07,21.7,5.7,14.2,6.5,13.8,39882.8,Bogotá,4.711,-74.0721
2024-04-08,20.6,7.8,14.3,1.5,15.7,38849.76,Bogotá,4.711,-74.0721
2024-04-09,21.9,7.5,13.9,0.0,15.0,41485.33,Bogotá,4.711,-74.0721
2024-04-10,22.7,5.9,13.5,0.0,16.7,41498.68,Bogotá,4.711,-74.0721
2024-04-11,25.3,4.1,13.8,0.0,11.0,41511.91,Bogotá,4.711,-74.0721
2024-04-12,24.1,6.4,14.5,0.2,18.4,41525.02,Bogotá,4.711,-74.0721
2024-04-13,22.9,6.0,14.5,0.5,12.6,41538.01,Bogotá,4.711,-74.0721
2024-04-14,24.0,7.8,15.2,0.2,15.9,41550.85,Bogotá,4.711,-74.0721
2024-04-15,23.8,8.5,15.6,0.1,17.1,41563.56,Bogotá,4.711,-74.0721
2024-04-16,23.9,7.9,15.4,0.9,18.9,41576.12,Bogotá,4.711,-74.0721
2024-04-17,24.7,6.6,14.6,6.9,13.8,36064.47,Bogotá,4.711,-74.0721
2024-04-18,21.2,10.8,15.1,15.8,8.6,29173.78,Bogotá,4.711,-74.0721
2024-04-19,20.2,11.2,15.0,19.6,13.0,28284.57,Bogotá,4.711,-74.0721
2024-04-20,21.8,11.4,14.8,11.9,11.5,27998.22,Bogotá,4.711,-74.0721
2024-04-21,19.0,12.0,14.4,23.8,7.3,30013.75,Bogotá,4.711,-74.0721
2024-04-22,16.1,10.8,13.2,15.9,5.7,4366.3,Bogotá,4.711,-74.0721
2024-04-23,20.7,9.7,14.5,7.4,8.4,41117.18,Bogotá,4.711,-74.0721
2024-04-24,21.6,9.6,14.8,1.7,14.7,41670.08,Bogotá,4.711,-74.0721
2024-04-25,20.7,8.2,13.8,2.2,12.5,39912.82,Bogotá,4.711,-74.0721
2024-04-26,21.7,8.1,14.3,5.2,8.1,37978.93,Bogotá,4.711,-74.0721
2024-04-27,20.3,10.0,14.4,13.9,9.4,39658.32,Bogotá,4.711,-74.0721
2024-04-28,19.7,9.5,13.9,16.9,12.4,32625.44,Bogotá,4.711,-74.0721
2024-04-29,17.5,10.8,13.5,1.9,6.8,7265.67,Bogotá,4.711,-74.0721
2024-04-30,21.4,8.8,14.7,3.7,10.5,39343.63,Bogotá,4.711,-74.0721
2024-05-01,19.9,11.0,15.0,1.4,10.2,32550.83,Bogotá,4.711,-74.0721
2024-05-02,21.1,9.3,14.3,4.4,12.3,30624.74,Bogotá,4.711,-74.0721
2024-05-03,20.2,11.3,15.1,3.8,8.1,32374.52,Bogotá,4.711,-74.0721
2024-05-04,20.8,10.1,14.1,12.3,9.1,31716.0,Bogotá,4.711,-74.0721
2024-05-05,19.5,11.2,14.0,19.9,7.1,32337.93,Bogotá,4.711,-74.0721
2024-05-06,20.9,8.9,14.2,1.4,10.2,36115.71,Bogotá,4.711,-74.0721
2024-05-07,22.0,8.9,14.7,6.2,13.5,37620.26,Bogotá,4.711,-74.0721
2024-05-08,21.3,8.7,14.2,18.0,9.4,37242.86,Bogotá,4.711,-74.0721
2024-05-09,18.5,9.9,13.3,15.4,12.0,19262.9,Bogotá,4.711,-74.0721
2024-05-10,19.9,11.4,14.8,0.4,12.9,36377.75,Bogotá,4.711,-74.0721
2024-05-11,22.0,9.3,14.6,0.0,13.6,35344.06,Bogotá,4.711,-74.0721
2024-05-12,19.4,9.4,14.2,24.2,9.5,39822.94,Bogotá,4.711,-74.0721
2024-05-13,21.8,10.4,15.1,1.0,11.9,35327.13,Bogotá,4.711,-74.0721
2024-05-14,21.3,8.4,14.4,19.3,10.9,40491.34,Bogotá,4.711,-74.0721
2024-05-15,20.7,9.6,14.3,0.9,8.5,38789.31,Bogotá,4.711,-74.0721
2024-05-16,20.5,10.6,14.2,15.5,9.8,38539.35,Bogotá,4.711,-74.0721
2024-05-17,20.6,8.7,14.3,1.7,11.8,41883.35,Bogotá,4.711,-74.0721
2024-05-18,21.1,7.5,13.8,16.7,11.7,39136.66,Bogotá,4.711,-74.0721
2024-05-19,20.1,8.0,13.9,0.9,12.7,41897.47,Bogotá,4.711,-74.0721
2024-05-20,19.4,10.1,14.0,6.7,7.9,30401.17,Bogotá,4.711,-74.0721
2024-05-21,19.8,11.2,14.7,0.4,16.2,35087.48,Bogotá,4.711,-74.0721
2024-05-22,19.7,10.1,14.4,1.9,12.0,38549.96,Bogotá,4.711,-74.0721
2024-05-23,21.3,8.8,14.3,1.1,11.8,41846.73,Bogotá,4.711,-74.0721
2024-05-24,22.1,7.9,14.3,1.5,11.6,40924.96,Bogotá,4.711,-74.0721
2024-05-25,19.1,9.2,13.4,3.5,7.2,22244.6,Bogotá,4.711,-74.0721
2024-05-26,19.6,9.3,13.6,1.7,12.2,26828.53,Bogotá,4.711,-74.0721
2024-05-27,19.7,9.8,14.3,0.3,11.2,41306.68,Bogotá,4.711,-74.0721
2024-05-28,21.0,11.4,15.4,2.9,12.8,39899.21,Bogotá,4.711,-74.0721
2024-05-29,18.5,11.6,14.3,29.0,12.5,32400.0,Bogotá,4.711,-74.0721
2024-05-30,18.5,11.0,14.0,8.7,11.2,31262.27,Bogotá,4.711,-74.0721
2024-05-31,19.2,10.9,14.2,1.3,16.4,39945.38,Bogotá,4.711,-74.0721
2024-06-01,20.1,9.1,14.2,0.7,17.7,41969.13,Bogotá,4.711,-74.0721
2024-06-02,20.3,10.6,14.8,0.0,11.5,34690.46,Bogotá,4.711,-74.0721
2024-06-03,19.7,12.1,14.7,0.7,12.2,25126.56,Bogotá,4.711,-74.0721
2024-06-04,17.9,10.1,13.3,4.7,15.1,25616.84,Bogotá,4.711,-74.0721
2024-06-05,18.2,10.2,13.6,2.2,10.2,35054.62,Bogotá,4.711,-74.0721
2024-06-06,19.0,7.7,13.0,26.9,11.0,40149.5,Bogotá,4.711,-74.0721
2024-06-07,19.1,8.1,13.2,0.6,12.5,38390.8,Bogotá,4.711,-74.0721
2024-06-08,20.0,8.9,13.7,3.8,12.1,41993.62,Bogotá,4.711,-74.0721
2024-06-09,19.4,9.6,13.7,9.2,6.9,34004.62,Bogotá,4.711,-74.0721
2024-06-10,19.7,9.9,14.2,3.8,9.9,39237.45,Bogotá,4.711,-74.0721
2024-06-11,18.6,9.1,13.3,1.8,11.8,34716.84,Bogotá,4.711,-74.0721
2024-06-12,19.5,7.1,13.0,1.1,10.0,42002.64,Bogotá,4.711,-74.0721
2024-06-13,20.7,7.5,13.7,4.3,10.6,40343.51,Bogotá,4.711,-74.0721
2024-06-14,20.5,8.2,14.2,0.9,9.4,37673.38,Bogotá,4.711,-74.0721
2024-06-15,17.8,9.2,13.3,12.8,8.1,25435.02,Bogotá,4.711,-74.0721
2024-06-16,17.2,8.0,12.8,5.0,11.2,36908.28,Bogotá,4.711,-74.0721
2024-06-17,20.3,5.4,12.6,1.5,12.8,42008.6,Bogotá,4.711,-74.0721
2024-06-18,20.6,8.6,13.4,2.0,11.7,29679.65,Bogotá,4.711,-74.0721
2024-06-19,18.2,9.8,13.3,7.0,8.4,29458.07,Bogotá,4.711,-74.0721
2024-06-20,19.8,8.8,13.4,18.4,10.7,42009.25,Bogotá,4.711,-74.0721
2024-06-21,18.7,8.0,13.2,1.1,12.0,42009.23,Bogotá,4.711,-74.0721
2024-06-22,19.3,8.0,13.5,1.4,7.8,42009.07,Bogotá,4.711,-74.0721
2024-06-23,18.3,8.6,12.6,6.3,8.5,36880.91,Bogotá,4.711,-74.0721
2024-06-24,20.6,6.9,12.6,12.8,9.4,41639.37,Bogotá,4.711,-74.0721
2024-06-25,18.3,9.4,13.2,1.0,13.0,38667.88,Bogotá,4.711,-74.0721
2024-06-26,18.7,9.0,13.3,0.6,16.3,41107.06,Bogotá,4.711,-74.0721
2024-06-27,18.9,8.4,12.8,7.4,8.8,42004.54,Bogotá,4.711,-74.0721
2024-06-28,17.9,9.1,12.6,2.4,7.0,28782.69,Bogotá,4.711,-74.0721
2024-06-29,20.7,6.0,12.8,10.0,7.6,42001.05,Bogotá,4.711,-74.0721
2024-06-30,20.7,8.2,13.8,1.8,8.6,40832.16,Bogotá,4.711,-74.0721
2024-07-01,20.8,8.2,13.7,10.5,10.8,39431.92,Bogotá,4.711,-74.0721
2024-07-02,19.2,9.3,13.9,0.4,16.4,41994.08,Bogotá,4.711,-74.0721
2024-07-03,19.4,11.2,14.2,1.5,10.1,35619.41,Bogotá,4.711,-74.0721
2024-07-04,19.5,10.1,14.1,10.7,7.3,37739.33,Bogotá,4.711,-74.0721
2024-07-05,16.3,11.1,13.1,16.1,7.9,22051.52,Bogotá,4.711,-74.0721
2024-07-06,18.0,6.6,12.3,0.8,12.2,41981.62,Bogotá,4.711,-74.0721
2024-07-07,17.7,8.0,12.3,3.1,12.1,40345.91,Bogotá,4.711,-74.0721
2024-07-08,18.6,4.9,12.3,2.3,14.8,41974.08,Bogotá,4.711,-74.0721
2024-07-09,18.8,6.7,12.8,3.4,12.5,41970.0,Bogotá,4.711,-74.0721
2024-07-10,19.6,7.4,12.9,2.6,12.6,40647.54,Bogotá,4.711,-74.0721
2024-07-11,19.8,4.6,12.2,0.0,12.7,41961.36,Bogotá,4.711,-74.0721
2024-07-12,19.4,6.1,12.7,0.7,13.9,41956.85,Bogotá,4.711,-74.0721
2024-07-13,17.5,9.0,12.8,1.2,13.0,38248.67,Bogotá,4.711,-74.0721
2024-07-14,18.5,7.9,12.3,0.4,13.8,41947.11,Bogotá,4.711,-74.0721
2024-07-15,19.6,8.7,13.6,0.1,17.6,40983.62,Bogotá,4.711,-74.0721
2024-07-16,18.8,10.1,13.7,0.0,17.9,41936.46,Bogotá,4.711,-74.0721
2024-07-17,17.2,10.3,13.4,0.0,19.3,38720.43,Bogotá,4.711,-74.0721
2024-07-18,18.5,10.2,13.2,0.0,16.0,38983.27,Bogotá,4.711,-74.0721
2024-07-19,18.1,9.1,13.0,0.6,16.8,34760.05,Bogotá,4.711,-74.0721
2024-07-20,18.1,9.5,13.0,2.4,13.9,35164.6,Bogotá,4.711,-74.0721
2024-07-21,18.8,10.2,13.7,1.7,18.2,38920.69,Bogotá,4.711,-74.0721
2024-07-22,17.4,9.6,12.9,0.1,17.6,35386.85,Bogotá,4.711,-74.0721
2024-07-23,17.6,10.1,12.9,0.2,16.1,26274.82,Bogotá,4.711,-74.0721
2024-07-24,18.8,8.9,13.4,0.6,19.0,41885.52,Bogotá,4.711,-74.0721
2024-07-25,17.9,9.0,13.3,1.4,11.3,31917.09,Bogotá,4.711,-74.0721
2024-07-26,18.4,7.4,12.6,2.1,15.0,34106.48,Bogotá,4.711,-74.0721
2024-07-27,18.8,9.8,13.8,0.2,17.8,41863.36,Bogotá,4.711,-74.0721
2024-07-28,17.6,8.7,12.5,0.9,17.8,28836.15,Bogotá,4.711,-74.0721
2024-07-29,19.9,9.1,13.6,0.0,20.6,39094.9,Bogotá,4.711,-74.0721
2024-07-30,17.6,9.9,13.3,0.5,22.3,39226.61,Bogotá,4.711,-74.0721
2024-07-31,17.4,8.9,12.7,0.5,20.3,38619.65,Bogotá,4.711,-74.0721
2024-08-01,17.7,6.6,11.9,0.5,15.7,35984.21,Bogotá,4.711,-74.0721
2024-08-02,20.0,6.2,13.0,0.9,14.1,39518.89,Bogotá,4.711,-74.0721
2024-08-03,21.0,8.3,13.6,1.4,10.0,36000.0,Bogotá,4.711,-74.0721
2024-08-04,21.9,6.7,13.9,0.1,13.0,41796.85,Bogotá,4.711,-74.0721
2024-08-05,20.6,8.2,13.6,2.3,13.2,41787.68,Bogotá,4.711,-74.0721
2024-08-06,20.1,9.0,13.5,0.6,19.0,37066.03,Bogotá,4.711,-74.0721
2024-08-07,20.0,7.8,13.6,0.0,14.2,40777.44,Bogotá,4.711,-74.0721
2024-08-08,22.0,5.8,12.3,8.4,8.2,38765.31,Bogotá,4.711,-74.0721
2024-08-09,20.9,6.8,13.3,3.3,13.4,36000.0,Bogotá,4.711,-74.0721
2024-08-10,18.1,7.7,12.7,0.7,15.7,41739.2,Bogotá,4.711,-74.0721
2024-08-11,20.0,8.1,13.2,0.5,17.6,41729.03,Bogotá,4.711,-74.0721
2024-08-12,20.0,5.2,13.1,0.9,15.5,41718.72,Bogotá,4.711,-74.0721
2024-08-13,19.0,9.4,13.3,0.2,17.8,36662.96,Bogotá,4.711,-74.0721
2024-08-14,19.5,6.8,12.8,0.3,13.8,41697.7,Bogotá,4.711,-74.0721
2024-08-15,20.5,7.9,13.5,0.0,16.4,41686.99,Bogotá,4.711,-74.0721
2024-08-16,18.8,7.7,12.7,1.1,19.1,41676.19,Bogotá,4.711,-74.0721
2024-08-17,19.0,6.8,12.3,0.0,22.0,41665.27,Bogotá,4.711,-74.0721
2024-08-18,20.1,4.0,12.1,0.0,19.8,41654.25,Bogotá,4.711,-74.0721
2024-08-19,18.7,6.9,12.1,0.8,14.1,39926.56,Bogotá,4.711,-74.0721
2024-08-20,19.9,6.4,12.2,0.3,14.7,40303.64,Bogotá,4.711,-74.0721
2024-08-21,20.3,5.4,12.9,0.5,17.6,41620.16,Bogotá,4.711,-74.0721
2024-08-22,20.7,7.5,13.4,0.6,15.1,36188.16,Bogotá,4.711,-74.0721
2024-08-23,20.3,6.2,12.5,4.2,13.0,31251.18,Bogotá,4.711,-74.0721
2024-08-24,20.1,6.6,13.0,0.7,16.3,41584.3,Bogotá,4.711,-74.0721
2024-08-25,18.1,7.3,12.9,2.2,14.0,35502.75,Bogotá,4.711,-74.0721
2024-08-26,18.3,7.4,12.8,0.7,14.5,39698.39,Bogotá,4.711,-74.0721
2024-08-27,19.0,5.7,12.1,0.6,16.8,41547.05,Bogotá,4.711,-74.0721
